GEO_ID,STATE,NAME,Avg Income,State Avg Tax Rate,Local Tax Rate
0500000US47083,Tennessee,"Houston County, Tennessee",8176,2.45%,2.520
0500000US47085,Tennessee,"Humphreys County, Tennessee",18318,2.45%,2.381
0500000US47087,Tennessee,"Jackson County, Tennessee",11615,2.45%,2.456
0500000US47089,Tennessee,"Jefferson County, Tennessee",53247,2.45%,2.470
0500000US47091,Tennessee,"Johnson County, Tennessee",17789,2.45%,2.330
0500000US47093,Tennessee,"Knox County, Tennessee",456185,2.45%,2.457
0500000US47095,Tennessee,"Lake County, Tennessee",7526,2.45%,2.383
0500000US47097,Tennessee,"Lauderdale County, Tennessee",26297,2.45%,2.549
0500000US47099,Tennessee,"Lawrence County, Tennessee",42937,2.45%,2.499
0500000US47101,Tennessee,"Lewis County, Tennessee",11956,2.45%,2.519
0500000US47103,Tennessee,"Lincoln County, Tennessee",33711,2.45%,2.324
0500000US47105,Tennessee,"Loudon County, Tennessee",51610,2.45%,2.406
0500000US47107,Tennessee,"McMinn County, Tennessee",52773,2.45%,2.437
0500000US47109,Tennessee,"McNairy County, Tennessee",25903,2.45%,2.636
0500000US47111,Tennessee,"Macon County, Tennessee",23487,2.45%,2.639
0500000US47113,Tennessee,"Madison County, Tennessee",97682,2.45%,2.548
0500000US47115,Tennessee,"Marion County, Tennessee",28417,2.45%,2.446
0500000US47117,Tennessee,"Marshall County, Tennessee",32269,2.45%,2.527
0500000US47119,Tennessee,"Maury County, Tennessee",89776,2.45%,2.493
0500000US47121,Tennessee,"Meigs County, Tennessee",11962,2.45%,2.392
0500000US47123,Tennessee,"Monroe County, Tennessee",45876,2.45%,2.297
0500000US47125,Tennessee,"Montgomery County, Tennessee",196387,2.45%,2.475
0500000US47127,Tennessee,"Moore County, Tennessee",6322,2.45%,2.378
0500000US47129,Tennessee,"Morgan County, Tennessee",21596,2.45%,2.330
0500000US47131,Tennessee,"Obion County, Tennessee",30520,2.45%,2.377
0500000US47133,Tennessee,"Overton County, Tennessee",22004,2.45%,2.461
0500000US47135,Tennessee,"Perry County, Tennessee",7912,2.45%,2.500
0500000US47137,Tennessee,"Pickett County, Tennessee",5088,2.45%,2.467
0500000US47139,Tennessee,"Polk County, Tennessee",16782,2.45%,2.405
0500000US47141,Tennessee,"Putnam County, Tennessee",76440,2.45%,2.394
0500000US47143,Tennessee,"Rhea County, Tennessee",32628,2.45%,2.536
0500000US47145,Tennessee,"Roane County, Tennessee",52897,2.45%,2.488
0500000US47147,Tennessee,"Robertson County, Tennessee",69344,2.45%,2.401
0500000US47149,Tennessee,"Rutherford County, Tennessee",307128,2.45%,2.566
0500000US47151,Tennessee,"Scott County, Tennessee",21954,2.45%,2.517
0500000US47153,Tennessee,"Sequatchie County, Tennessee",14730,2.45%,2.356
0500000US47155,Tennessee,"Sevier County, Tennessee",96287,2.45%,2.519
0500000US47157,Tennessee,"Shelby County, Tennessee",937005,2.45%,2.427
0500000US47159,Tennessee,"Smith County, Tennessee",19458,2.45%,2.514
0500000US47161,Tennessee,"Stewart County, Tennessee",13301,2.45%,2.430
0500000US47163,Tennessee,"Sullivan County, Tennessee",156734,2.45%,2.470
0500000US47165,Tennessee,"Sumner County, Tennessee",179473,2.45%,2.326
0500000US47167,Tennessee,"Tipton County, Tennessee",61446,2.45%,2.620
0500000US47169,Tennessee,"Trousdale County, Tennessee",9573,2.45%,2.618
0500000US47171,Tennessee,"Unicoi County, Tennessee",17780,2.45%,2.184
0500000US47173,Tennessee,"Union County, Tennessee",19293,2.45%,2.386
0500000US47175,Tennessee,"Van Buren County, Tennessee",5704,2.45%,2.381
0500000US47177,Tennessee,"Warren County, Tennessee",40454,2.45%,2.570
0500000US47179,Tennessee,"Washington County, Tennessee",127055,2.45%,2.282
0500000US47181,Tennessee,"Wayne County, Tennessee",16649,2.45%,2.395
0500000US47183,Tennessee,"Weakley County, Tennessee",33626,2.45%,2.397
0500000US47185,Tennessee,"White County, Tennessee",26580,2.45%,2.635
0500000US47187,Tennessee,"Williamson County, Tennessee",218648,2.45%,2.501
0500000US47189,Tennessee,"Wilson County, Tennessee",132663,2.45%,2.493
0500000US48001,Texas,"Anderson County, Texas",57863,1.80%,1.841
0500000US48003,Texas,"Andrews County, Texas",17818,1.80%,1.800
0500000US48005,Texas,"Angelina County, Texas",87607,1.80%,1.814
0500000US48007,Texas,"Aransas County, Texas",24763,1.80%,1.724
0500000US48009,Texas,"Archer County, Texas",8789,1.80%,1.690
0500000US48013,Texas,"Atascosa County, Texas",48828,1.80%,1.667
0500000US48015,Texas,"Austin County, Texas",29565,1.80%,1.805
0500000US48017,Texas,"Bailey County, Texas",7092,1.80%,1.810
0500000US48019,Texas,"Bandera County, Texas",21763,1.80%,1.806
0500000US48021,Texas,"Bastrop County, Texas",82577,1.80%,1.852
0500000US48023,Texas,"Baylor County, Texas",3591,1.80%,1.784
0500000US48025,Texas,"Bee County, Texas",32691,1.80%,1.877
0500000US48027,Texas,"Bell County, Texas",342236,1.80%,1.679
0500000US48029,Texas,"Bexar County, Texas",1925865,1.80%,1.798
0500000US48031,Texas,"Blanco County, Texas",11279,1.80%,1.705
0500000US48035,Texas,"Bosque County, Texas",18122,1.80%,1.791
0500000US48037,Texas,"Bowie County, Texas",93858,1.80%,1.690
0500000US48039,Texas,"Brazoria County, Texas",353999,1.80%,1.815
0500000US48041,Texas,"Brazos County, Texas",219193,1.80%,1.900
0500000US48043,Texas,"Brewster County, Texas",9216,1.80%,1.835
0500000US48047,Texas,"Brooks County, Texas",7180,1.80%,1.778
0500000US48049,Texas,"Brown County, Texas",37834,1.80%,1.960
0500000US48051,Texas,"Burleson County, Texas",17863,1.80%,1.805
0500000US48053,Texas,"Burnet County, Texas",45750,1.80%,1.832
0500000US48055,Texas,"Caldwell County, Texas",41401,1.80%,1.813
0500000US48057,Texas,"Calhoun County, Texas",21807,1.80%,1.652
0500000US48059,Texas,"Callahan County, Texas",13770,1.80%,1.739
0500000US48061,Texas,"Cameron County, Texas",421750,1.80%,1.783
0500000US48063,Texas,"Camp County, Texas",12813,1.80%,1.775
0500000US48065,Texas,"Carson County, Texas",6032,1.80%,1.866
0500000US48067,Texas,"Cass County, Texas",30087,1.80%,1.828
0500000US48069,Texas,"Castro County, Texas",7787,1.80%,1.912
0500000US48071,Texas,"Chambers County, Texas",40292,1.80%,1.808
0500000US48073,Texas,"Cherokee County, Texas",51903,1.80%,1.769
0500000US48075,Texas,"Childress County, Texas",7226,1.80%,1.779
0500000US48077,Texas,"Clay County, Texas",10387,1.80%,1.849
0500000US48079,Texas,"Cochran County, Texas",2904,1.80%,1.662
0500000US48081,Texas,"Coke County, Texas",3275,1.80%,1.847
0500000US48083,Texas,"Coleman County, Texas",8391,1.80%,1.633
0500000US48085,Texas,"Collin County, Texas",944350,1.80%,1.790
0500000US48087,Texas,"Collingsworth County, Texas",2996,1.80%,1.797
0500000US48089,Texas,"Colorado County, Texas",21022,1.80%,1.921
0500000US48091,Texas,"Comal County, Texas",135097,1.80%,1.750
0500000US48093,Texas,"Comanche County, Texas",13495,1.80%,1.776
0500000US48095,Texas,"Concho County, Texas",4233,1.80%,1.631
0500000US48097,Texas,"Cooke County, Texas",39571,1.80%,1.712
0500000US48099,Texas,"Coryell County, Texas",75389,1.80%,1.881
0500000US48103,Texas,"Crane County, Texas",4839,1.80%,1.758
0500000US48107,Texas,"Crosby County, Texas",5861,1.80%,1.838
0500000US48109,Texas,"Culberson County, Texas",2241,1.80%,1.913
0500000US48111,Texas,"Dallam County, Texas",7243,1.80%,1.850
0500000US48113,Texas,"Dallas County, Texas",2586552,1.80%,1.767
0500000US48115,Texas,"Dawson County, Texas",12964,1.80%,1.701
0500000US48117,Texas,"Deaf Smith County, Texas",18899,1.80%,1.718
0500000US48119,Texas,"Delta County, Texas",5215,1.80%,1.876
0500000US48121,Texas,"Denton County, Texas",807047,1.80%,1.935
0500000US48123,Texas,"DeWitt County, Texas",20435,1.80%,1.798
0500000US48125,Texas,"Dickens County, Texas",2216,1.80%,1.715
0500000US48127,Texas,"Dimmit County, Texas",10663,1.80%,1.878
0500000US48129,Texas,"Donley County, Texas",3387,1.80%,1.772
0500000US48131,Texas,"Duval County, Texas",11355,1.80%,1.781
0500000US48133,Texas,"Eastland County, Texas",18270,1.80%,1.777
0500000US48135,Texas,"Ector County, Texas",158342,1.80%,1.727
0500000US48139,Texas,"Ellis County, Texas",168838,1.80%,1.828
0500000US48141,Texas,"El Paso County, Texas",837654,1.80%,1.712
0500000US48143,Texas,"Erath County, Texas",41482,1.80%,1.709
0500000US48145,Texas,"Falls County, Texas",17299,1.80%,1.778
0500000US48147,Texas,"Fannin County, Texas",34175,1.80%,1.887
0500000US48149,Texas,"Fayette County, Texas",25066,1.80%,1.813
0500000US48151,Texas,"Fisher County, Texas",3883,1.80%,1.807
0500000US48153,Texas,"Floyd County, Texas",5872,1.80%,1.851
0500000US48157,Texas,"Fort Bend County, Texas",739342,1.80%,1.769
0500000US48159,Texas,"Franklin County, Texas",10679,1.80%,1.890
0500000US48161,Texas,"Freestone County, Texas",19709,1.80%,1.639
0500000US48163,Texas,"Frio County, Texas",19394,1.80%,1.809
0500000US48165,Texas,"Gaines County, Texas",20321,1.80%,1.850
0500000US48167,Texas,"Galveston County, Texas",327089,1.80%,1.815
0500000US48171,Texas,"Gillespie County, Texas",26208,1.80%,1.850
0500000US48175,Texas,"Goliad County, Texas",7531,1.80%,1.783
0500000US48177,Texas,"Gonzales County, Texas",20667,1.80%,1.785
0500000US48179,Texas,"Gray County, Texas",22685,1.80%,1.786
0500000US48181,Texas,"Grayson County, Texas",128560,1.80%,1.814
0500000US48183,Texas,"Gregg County, Texas",123494,1.80%,1.661
0500000US48185,Texas,"Grimes County, Texas",27630,1.80%,1.846
0500000US48187,Texas,"Guadalupe County, Texas",155137,1.80%,1.769
0500000US48189,Texas,"Hale County, Texas",34113,1.80%,1.649
0500000US48191,Texas,"Hall County, Texas",3074,1.80%,1.739
0500000US48193,Texas,"Hamilton County, Texas",8269,1.80%,1.741
0500000US48195,Texas,"Hansford County, Texas",5547,1.80%,1.864
0500000US48197,Texas,"Hardeman County, Texas",3952,1.80%,1.828
0500000US48199,Texas,"Hardin County, Texas",56379,1.80%,1.701
0500000US48201,Texas,"Harris County, Texas",4602523,1.80%,1.829
0500000US48203,Texas,"Harrison County, Texas",66645,1.80%,2.008
0500000US48205,Texas,"Hartley County, Texas",5767,1.80%,1.761
0500000US48207,Texas,"Haskell County, Texas",5809,1.80%,1.759
0500000US48209,Texas,"Hays County, Texas",204150,1.80%,1.770
0500000US48211,Texas,"Hemphill County, Texas",4061,1.80%,1.876
0500000US48213,Texas,"Henderson County, Texas",80460,1.80%,1.710
0500000US48215,Texas,"Hidalgo County, Texas",849389,1.80%,1.720
0500000US48217,Texas,"Hill County, Texas",35399,1.80%,1.786
0500000US48219,Texas,"Hockley County, Texas",23162,1.80%,1.845
0500000US48221,Texas,"Hood County, Texas",56901,1.80%,1.799
0500000US48223,Texas,"Hopkins County, Texas",36240,1.80%,1.878
0500000US48225,Texas,"Houston County, Texas",22955,1.80%,1.751
0500000US48227,Texas,"Howard County, Texas",36667,1.80%,1.726
0500000US48229,Texas,"Hudspeth County, Texas",4098,1.80%,1.823
0500000US48231,Texas,"Hunt County, Texas",92152,1.80%,1.943
0500000US48233,Texas,"Hutchinson County, Texas",21571,1.80%,1.636
0500000US48237,Texas,"Jack County, Texas",8842,1.80%,1.752
0500000US48239,Texas,"Jackson County, Texas",14820,1.80%,1.762
0500000US48241,Texas,"Jasper County, Texas",35504,1.80%,1.724
0500000US48243,Texas,"Jeff Davis County, Texas",2234,1.80%,1.775
0500000US48245,Texas,"Jefferson County, Texas",255210,1.80%,1.769
0500000US48247,Texas,"Jim Hogg County, Texas",5282,1.80%,1.813
0500000US48249,Texas,"Jim Wells County, Texas",41192,1.80%,1.704
0500000US48251,Texas,"Johnson County, Texas",163475,1.80%,1.810
0500000US48253,Texas,"Jones County, Texas",19891,1.80%,1.813
0500000US48255,Texas,"Karnes County, Texas",15387,1.80%,1.880
0500000US48257,Texas,"Kaufman County, Texas",118910,1.80%,1.732
0500000US48259,Texas,"Kendall County, Texas",41982,1.80%,1.805
0500000US48265,Texas,"Kerr County, Texas",51365,1.80%,1.939
0500000US48267,Texas,"Kimble County, Texas",4408,1.80%,1.905
0500000US48271,Texas,"Kinney County, Texas",3675,1.80%,1.823
0500000US48273,Texas,"Kleberg County, Texas",31425,1.80%,1.744
0500000US48275,Texas,"Knox County, Texas",3733,1.80%,1.865
0500000US48277,Texas,"Lamar County, Texas",49532,1.80%,1.793
0500000US48279,Texas,"Lamb County, Texas",13262,1.80%,1.913
0500000US48281,Texas,"Lampasas County, Texas",20640,1.80%,1.824
0500000US48285,Texas,"Lavaca County, Texas",19941,1.80%,1.804
0500000US48287,Texas,"Lee County, Texas",16952,1.80%,1.754
0500000US48289,Texas,"Leon County, Texas",17098,1.80%,1.801
0500000US48291,Texas,"Liberty County, Texas",81862,1.80%,1.908
0500000US48293,Texas,"Limestone County, Texas",23515,1.80%,1.724
0500000US48295,Texas,"Lipscomb County, Texas",3469,1.80%,1.685
0500000US48297,Texas,"Live Oak County, Texas",12123,1.80%,1.903
0500000US48299,Texas,"Llano County, Texas",20640,1.80%,1.886
0500000US48303,Texas,"Lubbock County, Texas",301454,1.80%,1.829
0500000US48305,Texas,"Lynn County, Texas",5808,1.80%,1.670
0500000US48307,Texas,"McCulloch County, Texas",8098,1.80%,1.770
0500000US48309,Texas,"McLennan County, Texas",248429,1.80%,1.923
0500000US48313,Texas,"Madison County, Texas",14128,1.80%,1.990
0500000US48315,Texas,"Marion County, Texas",10083,1.80%,1.809
0500000US48317,Texas,"Martin County, Texas",5614,1.80%,1.819
0500000US48319,Texas,"Mason County, Texas",4161,1.80%,1.737
0500000US48321,Texas,"Matagorda County, Texas",36743,1.80%,1.814
0500000US48323,Texas,"Maverick County, Texas",57970,1.80%,1.695
0500000US48325,Texas,"Medina County, Texas",49334,1.80%,1.790
0500000US48327,Texas,"Menard County, Texas",2123,1.80%,1.859
0500000US48329,Texas,"Midland County, Texas",164194,1.80%,1.837
0500000US48331,Texas,"Milam County, Texas",24664,1.80%,1.923
0500000US48333,Texas,"Mills County, Texas",4902,1.80%,1.733
0500000US48335,Texas,"Mitchell County, Texas",8558,1.80%,1.886
0500000US48337,Texas,"Montague County, Texas",19409,1.80%,1.790
0500000US48339,Texas,"Montgomery County, Texas",554445,1.80%,1.827
0500000US48341,Texas,"Moore County, Texas",21801,1.80%,1.762
0500000US48343,Texas,"Morris County, Texas",12424,1.80%,1.768
0500000US48347,Texas,"Nacogdoches County, Texas",65558,1.80%,1.689
0500000US48349,Texas,"Navarro County, Texas",48583,1.80%,1.963
0500000US48351,Texas,"Newton County, Texas",14057,1.80%,1.785
0500000US48353,Texas,"Nolan County, Texas",14966,1.80%,1.900
0500000US48355,Texas,"Nueces County, Texas",360486,1.80%,1.791
0500000US48357,Texas,"Ochiltree County, Texas",10348,1.80%,1.634
0500000US48359,Texas,"Oldham County, Texas",2090,1.80%,1.751
0500000US48361,Texas,"Orange County, Texas",84047,1.80%,1.744
0500000US48363,Texas,"Palo Pinto County, Texas",28317,1.80%,1.643
0500000US48365,Texas,"Panola County, Texas",23440,1.80%,1.828
0500000US48367,Texas,"Parker County, Texas",129802,1.80%,1.820
0500000US48369,Texas,"Parmer County, Texas",9852,1.80%,1.701
0500000US48371,Texas,"Pecos County, Texas",15797,1.80%,1.827
0500000US48373,Texas,"Polk County, Texas",47837,1.80%,1.857
0500000US48375,Texas,"Potter County, Texas",120899,1.80%,1.795
0500000US48377,Texas,"Presidio County, Texas",7123,1.80%,1.965
0500000US48379,Texas,"Rains County, Texas",11473,1.80%,1.755
0500000US48381,Texas,"Randall County, Texas",132475,1.80%,1.784
0500000US48383,Texas,"Reagan County, Texas",3752,1.80%,1.724
0500000US48385,Texas,"Real County, Texas",3389,1.80%,1.787
0500000US48387,Texas,"Red River County, Texas",12275,1.80%,1.827
0500000US48389,Texas,"Reeves County, Texas",15125,1.80%,1.837
0500000US48391,Texas,"Refugio County, Texas",7236,1.80%,1.902
0500000US48395,Texas,"Robertson County, Texas",16890,1.80%,1.761
0500000US48397,Texas,"Rockwall County, Texas",93642,1.80%,1.710
0500000US48399,Texas,"Runnels County, Texas",10310,1.80%,1.713
0500000US48401,Texas,"Rusk County, Texas",53595,1.80%,1.702
0500000US48403,Texas,"Sabine County, Texas",10458,1.80%,1.797
0500000US48405,Texas,"San Augustine County, Texas",8327,1.80%,1.806
0500000US48407,Texas,"San Jacinto County, Texas",27819,1.80%,1.852
0500000US48409,Texas,"San Patricio County, Texas",67046,1.80%,2.005
0500000US48411,Texas,"San Saba County, Texas",5962,1.80%,1.810
0500000US48413,Texas,"Schleicher County, Texas",3061,1.80%,1.883
0500000US48415,Texas,"Scurry County, Texas",17239,1.80%,1.839
0500000US48417,Texas,"Shackelford County, Texas",3311,1.80%,1.865
0500000US48419,Texas,"Shelby County, Texas",25478,1.80%,1.890
0500000US48421,Texas,"Sherman County, Texas",3058,1.80%,1.875
0500000US48423,Texas,"Smith County, Texas",225015,1.80%,1.803
0500000US48425,Texas,"Somervell County, Texas",8743,1.80%,1.794
0500000US48427,Texas,"Starr County, Texas",63894,1.80%,1.751
0500000US48429,Texas,"Stephens County, Texas",9372,1.80%,1.797
0500000US48435,Texas,"Sutton County, Texas",3865,1.80%,1.882
0500000US48437,Texas,"Swisher County, Texas",7484,1.80%,1.774
0500000US48439,Texas,"Tarrant County, Texas",2019977,1.80%,1.804
0500000US48441,Texas,"Taylor County, Texas",136348,1.80%,1.810
0500000US48445,Texas,"Terry County, Texas",12615,1.80%,1.868
0500000US48449,Texas,"Titus County, Texas",32730,1.80%,1.718
0500000US48451,Texas,"Tom Green County, Texas",117466,1.80%,1.799
0500000US48453,Texas,"Travis County, Texas",1203166,1.80%,1.895
0500000US48455,Texas,"Trinity County, Texas",14569,1.80%,1.814
0500000US48457,Texas,"Tyler County, Texas",21496,1.80%,1.778
0500000US48459,Texas,"Upshur County, Texas",40769,1.80%,1.655
0500000US48461,Texas,"Upton County, Texas",3634,1.80%,1.807
0500000US48463,Texas,"Uvalde County, Texas",27009,1.80%,1.877
0500000US48465,Texas,"Val Verde County, Texas",49027,1.80%,1.941
0500000US48467,Texas,"Van Zandt County, Texas",54368,1.80%,1.771
0500000US48469,Texas,"Victoria County, Texas",91970,1.80%,1.886
0500000US48471,Texas,"Walker County, Texas",71539,1.80%,1.800
0500000US48473,Texas,"Waller County, Texas",49987,1.80%,1.867
0500000US48475,Texas,"Ward County, Texas",11586,1.80%,1.779
0500000US48477,Texas,"Washington County, Texas",34796,1.80%,1.602
0500000US48479,Texas,"Webb County, Texas",272053,1.80%,1.810
0500000US48481,Texas,"Wharton County, Texas",41551,1.80%,1.823
0500000US48483,Texas,"Wheeler County, Texas",5482,1.80%,1.759
0500000US48485,Texas,"Wichita County, Texas",131818,1.80%,1.856
0500000US48487,Texas,"Wilbarger County, Texas",12906,1.80%,1.767
0500000US48489,Texas,"Willacy County, Texas",21754,1.80%,1.716
0500000US48491,Texas,"Williamson County, Texas",527057,1.80%,1.876
0500000US48493,Texas,"Wilson County, Texas",48198,1.80%,1.738
0500000US48495,Texas,"Winkler County, Texas",7802,1.80%,1.864
0500000US48497,Texas,"Wise County, Texas",64639,1.80%,1.724
0500000US48499,Texas,"Wood County, Texas",43815,1.80%,1.827
0500000US48501,Texas,"Yoakum County, Texas",8571,1.80%,1.722
0500000US48503,Texas,"Young County, Texas",18114,1.80%,1.808
0500000US48505,Texas,"Zapata County, Texas",14369,1.80%,1.890
0500000US48507,Texas,"Zavala County, Texas",12131,1.80%,1.763
0500000US48269,Texas,"King County, Texas",228,1.80%,1.837
0500000US48033,Texas,"Borden County, Texas",665,1.80%,1.790
0500000US48045,Texas,"Briscoe County, Texas",1546,1.80%,1.868
0500000US48169,Texas,"Garza County, Texas",6288,1.80%,1.767
0500000US48235,Texas,"Irion County, Texas",1524,1.80%,1.745
0500000US48261,Texas,"Kenedy County, Texas",595,1.80%,1.863
0500000US48393,Texas,"Roberts County, Texas",885,1.80%,1.853
0500000US48443,Texas,"Terrell County, Texas",862,1.80%,1.837
0500000US48173,Texas,"Glasscock County, Texas",1430,1.80%,1.814
0500000US48431,Texas,"Sterling County, Texas",1141,1.80%,1.795
0500000US48263,Texas,"Kent County, Texas",749,1.80%,1.850
0500000US48301,Texas,"Loving County, Texas",102,1.80%,1.697
0500000US48433,Texas,"Stonewall County, Texas",1385,1.80%,1.945
0500000US48155,Texas,"Foard County, Texas",1408,1.80%,1.715
0500000US48311,Texas,"McMullen County, Texas",662,1.80%,1.792
0500000US48101,Texas,"Cottle County, Texas",1623,1.80%,1.744
0500000US48345,Texas,"Motley County, Texas",1156,1.80%,1.859
0500000US48011,Texas,"Armstrong County, Texas",1916,1.80%,1.871
0500000US48105,Texas,"Crockett County, Texas",3633,1.80%,1.878
0500000US48447,Texas,"Throckmorton County, Texas",1567,1.80%,1.791
0500000US48137,Texas,"Edwards County, Texas",2055,1.80%,1.732
0500000US48283,Texas,"La Salle County, Texas",7409,1.80%,1.869
0500000US49001,Utah,"Beaver County, Utah",6443,0.73%,0.735
0500000US49003,Utah,"Box Elder County, Utah",53001,0.73%,0.702
0500000US49005,Utah,"Cache County, Utah",122336,0.73%,0.755
0500000US49007,Utah,"Carbon County, Utah",20356,0.73%,0.727
0500000US49011,Utah,"Davis County, Utah",340621,0.73%,0.714
0500000US49013,Utah,"Duchesne County, Utah",20219,0.73%,0.708
0500000US49015,Utah,"Emery County, Utah",10248,0.73%,0.746
0500000US49017,Utah,"Garfield County, Utah",5017,0.73%,0.687
0500000US49019,Utah,"Grand County, Utah",9616,0.73%,0.723
0500000US49021,Utah,"Iron County, Utah",49691,0.73%,0.745
0500000US49023,Utah,"Juab County, Utah",10948,0.73%,0.780
0500000US49025,Utah,"Kane County, Utah",7350,0.73%,0.745
0500000US49027,Utah,"Millard County, Utah",12733,0.73%,0.700
0500000US49029,Utah,"Morgan County, Utah",11391,0.73%,0.729
0500000US49033,Utah,"Rich County, Utah",2350,0.73%,0.727
0500000US49035,Utah,"Salt Lake County, Utah",1120805,0.73%,0.793
0500000US49037,Utah,"San Juan County, Utah",15281,0.73%,0.693
0500000US49039,Utah,"Sanpete County, Utah",29366,0.73%,0.716
0500000US49041,Utah,"Sevier County, Utah",21118,0.73%,0.742
0500000US49043,Utah,"Summit County, Utah",40511,0.73%,0.765
0500000US49045,Utah,"Tooele County, Utah",65185,0.73%,0.744
0500000US49047,Utah,"Uintah County, Utah",36323,0.73%,0.794
0500000US49049,Utah,"Utah County, Utah",590440,0.73%,0.694
0500000US49051,Utah,"Wasatch County, Utah",30523,0.73%,0.766
0500000US49053,Utah,"Washington County, Utah",160537,0.73%,0.715
0500000US49055,Utah,"Wayne County, Utah",2694,0.73%,0.698
0500000US49057,Utah,"Weber County, Utah",247731,0.73%,0.737
0500000US49009,Utah,"Daggett County, Utah",612,0.73%,0.693
0500000US49031,Utah,"Piute County, Utah",1904,0.73%,0.700
0500000US50001,Vermont,"Addison County, Vermont",36939,0.14%,0.138
0500000US50003,Vermont,"Bennington County, Vermont",35920,0.14%,0.132
0500000US50005,Vermont,"Caledonia County, Vermont",30425,0.14%,0.141
0500000US50007,Vermont,"Chittenden County, Vermont",162052,0.14%,0.144
0500000US50009,Vermont,"Essex County, Vermont",6208,0.14%,0.141
0500000US50011,Vermont,"Franklin County, Vermont",49025,0.14%,0.136
0500000US50013,Vermont,"Grand Isle County, Vermont",6965,0.14%,0.142
0500000US50015,Vermont,"Lamoille County, Vermont",25268,0.14%,0.139
0500000US50017,Vermont,"Orange County, Vermont",28937,0.14%,0.141
0500000US50019,Vermont,"Orleans County, Vermont",26911,0.14%,0.143
0500000US50021,Vermont,"Rutland County, Vermont",59273,0.14%,0.141
0500000US50023,Vermont,"Washington County, Vermont",58477,0.14%,0.140
0500000US50025,Vermont,"Windham County, Vermont",43150,0.14%,0.136
0500000US50027,Vermont,"Windsor County, Vermont",55427,0.14%,0.147
0500000US51001,Virginia,"Accomack County, Virginia",32742,0.33%,0.331
0500000US51003,Virginia,"Albemarle County, Virginia",106355,0.33%,0.319
0500000US51005,Virginia,"Alleghany County, Virginia",15286,0.33%,0.332
0500000US51007,Virginia,"Amelia County, Virginia",12854,0.33%,0.320
0500000US51009,Virginia,"Amherst County, Virginia",31882,0.33%,0.315
0500000US51011,Virginia,"Appomattox County, Virginia",15577,0.33%,0.323
0500000US51013,Virginia,"Arlington County, Virginia",231803,0.33%,0.337
0500000US51015,Virginia,"Augusta County, Virginia",74701,0.33%,0.313
0500000US51017,Virginia,"Bath County, Virginia",4393,0.33%,0.325
0500000US51019,Virginia,"Bedford County, Virginia",77908,0.33%,0.337
0500000US51021,Virginia,"Bland County, Virginia",6447,0.33%,0.325
0500000US51023,Virginia,"Botetourt County, Virginia",33222,0.33%,0.344
0500000US51025,Virginia,"Brunswick County, Virginia",16665,0.33%,0.320
0500000US51027,Virginia,"Buchanan County, Virginia",22138,0.33%,0.317
0500000US51029,Virginia,"Buckingham County, Virginia",17004,0.33%,0.329
0500000US51031,Virginia,"Campbell County, Virginia",55170,0.33%,0.354
0500000US51033,Virginia,"Caroline County, Virginia",30184,0.33%,0.336
0500000US51035,Virginia,"Carroll County, Virginia",29738,0.33%,0.336
0500000US51036,Virginia,"Charles City County, Virginia",6995,0.33%,0.353
0500000US51037,Virginia,"Charlotte County, Virginia",12095,0.33%,0.334
0500000US51041,Virginia,"Chesterfield County, Virginia",339447,0.33%,0.337
0500000US51043,Virginia,"Clarke County, Virginia",14365,0.33%,0.355
0500000US51045,Virginia,"Craig County, Virginia",5113,0.33%,0.337
0500000US51047,Virginia,"Culpeper County, Virginia",50450,0.33%,0.336
0500000US51049,Virginia,"Cumberland County, Virginia",9786,0.33%,0.338
0500000US51051,Virginia,"Dickenson County, Virginia",14960,0.33%,0.315
0500000US51053,Virginia,"Dinwiddie County, Virginia",28308,0.33%,0.333
0500000US51057,Virginia,"Essex County, Virginia",11036,0.33%,0.310
0500000US51059,Virginia,"Fairfax County, Virginia",1143529,0.33%,0.312
0500000US51061,Virginia,"Fauquier County, Virginia",69115,0.33%,0.333
0500000US51063,Virginia,"Floyd County, Virginia",15666,0.33%,0.326
0500000US51065,Virginia,"Fluvanna County, Virginia",26282,0.33%,0.333
0500000US51067,Virginia,"Franklin County, Virginia",56233,0.33%,0.297
0500000US51069,Virginia,"Frederick County, Virginia",85153,0.33%,0.331
0500000US51071,Virginia,"Giles County, Virginia",16814,0.33%,0.323
0500000US51073,Virginia,"Gloucester County, Virginia",37161,0.33%,0.335
0500000US51075,Virginia,"Goochland County, Virginia",22482,0.33%,0.327
0500000US51077,Virginia,"Grayson County, Virginia",15811,0.33%,0.339
0500000US51079,Virginia,"Greene County, Virginia",19410,0.33%,0.332
0500000US51081,Virginia,"Greensville County, Virginia",11659,0.33%,0.313
0500000US51083,Virginia,"Halifax County, Virginia",34779,0.33%,0.316
0500000US51085,Virginia,"Hanover County, Virginia",104449,0.33%,0.339
0500000US51087,Virginia,"Henrico County, Virginia",325642,0.33%,0.340
0500000US51089,Virginia,"Henry County, Virginia",51588,0.33%,0.318
0500000US51091,Virginia,"Highland County, Virginia",2214,0.33%,0.333
0500000US51093,Virginia,"Isle of Wight County, Virginia",36372,0.33%,0.314
0500000US51095,Virginia,"James City County, Virginia",74153,0.33%,0.331
0500000US51097,Virginia,"King and Queen County, Virginia",7052,0.33%,0.321
0500000US51099,Virginia,"King George County, Virginia",25890,0.33%,0.346
